base,city,img1_2SSIM,img1_2MS_SSIM,img1_2LPIPS,img2_3SSIM,img2_3MS_SSIM,img2_3LPIPS,img1_3SSIM,img1_3MS_SSIM,img1_3LPIPS,mean_SSIM,mean_MS_SSIM,mean_LPIPS
49_74_r0_d1,Chicago,0.10923679172992706,0.18465961515903473,0.336825430393219,0.1251152604818344,0.22466528415679932,0.32868096232414246,0.058322932571172714,0.13054047524929047,0.3423531949520111,0.09755832826097806,0.1799551248550415,0.33595319588979083
103_23_r1_d0,Orlando,0.721066951751709,0.7149787545204163,0.2792787253856659,0.4243285655975342,0.5058133602142334,0.5464363098144531,0.37386709451675415,0.350633829832077,0.6092734336853027,0.5064208706219991,0.5238086481889089,0.47832948962847394
18_63_r0_d0,Kinshasa,0.371361643075943,0.26859065890312195,0.3200753331184387,0.5053183436393738,0.4353688955307007,0.22701013088226318,0.36300620436668396,0.2887641489505768,0.3098069131374359,0.41322873036066693,0.3309079011281331,0.2856307923793793
8_53_r0_d0,SaoPaulo,0.023278042674064636,0.0,0.3573971688747406,0.03168097138404846,0.07105005532503128,0.39059340953826904,0.02917522005736828,0.04231292009353638,0.313541978597641,0.028044744705160458,0.03778765847285589,0.35384418567021686
25_39_r0_d1,Kinshasa,0.13816037774085999,0.10430777817964554,0.4291285276412964,0.16570954024791718,0.15943291783332825,0.3916985094547272,0.08753477782011032,0.06436506658792496,0.27729642391204834,0.13046823193629584,0.10936858753363292,0.3660411536693573
46_20_r2_d1,Kigali,0.3709580600261688,0.22549724578857422,0.3823142349720001,0.37148863077163696,0.21999485790729523,0.3777271509170532,0.3609713017940521,0.2781386971473694,0.37963810563087463,0.3678059975306193,0.24121026694774628,0.379893163839976
91_52_r0_d0,Orlando,0.1428672969341278,0.11204849928617477,0.3434712886810303,0.14460226893424988,0.13008685410022736,0.4648757874965668,0.14488737285137177,0.1382131427526474,0.4486328363418579,0.14411897957324982,0.12678283204634985,0.41899330417315167
31_71_r0_d2,Stockholm,0.15366458892822266,0.317007839679718,0.386563241481781,0.1523876041173935,0.2971096932888031,0.3765336871147156,0.13806915283203125,0.2579539716243744,0.40467002987861633,0.14804044862588248,0.29069050153096515,0.38925565282503766
50_12_r1_d0,Stockholm,0.08505775779485703,0.19095344841480255,0.3144589066505432,0.0590193085372448,0.09431257098913193,0.3790428042411804,0.040290240198373795,0.019814714789390564,0.3751307725906372,0.061455768843491874,0.10169357806444168,0.3562108278274536
61_13_r1_d0,Orlando,0.24239178001880646,0.30857670307159424,0.38251563906669617,0.25114941596984863,0.3098450005054474,0.4218776226043701,0.25411778688430786,0.2930474579334259,0.4495922923088074,0.24921966095765433,0.3038230538368225,0.4179951846599579
52_14_r0_d2,Stockholm,0.1520957499742508,0.20780618488788605,0.3953021168708801,0.11986654996871948,0.04805273190140724,0.49830418825149536,0.10961991548538208,0.06374523043632507,0.4634885787963867,0.12719407180945078,0.10653471574187279,0.4523649613062541
45_29_r0_d1,Munich,0.0681418627500534,0.136379674077034,0.34938526153564453,0.09075458347797394,0.15301384031772614,0.36934301257133484,0.06338962912559509,0.14559678733348846,0.3965887129306793,0.07409535845120747,0.14499676724274954,0.3717723290125529
34_90_r0_d0,Kinshasa,0.21653778851032257,0.0,0.40291130542755127,0.24130545556545258,0.08970960974693298,0.40168076753616333,0.1828736513853073,0.08288923650979996,0.42527681589126587,0.2135722984870275,0.057532948752244316,0.40995629628499347
5_33_r0_d1,Orlando,0.19479942321777344,0.27199575304985046,0.3418770134449005,0.1945812702178955,0.2394738793373108,0.3807033896446228,0.2180313766002655,0.21784329414367676,0.43176087737083435,0.20247069001197815,0.24310430884361267,0.3847804268201192
37_48_r0_d1,Stockholm,0.10832032561302185,0.19458353519439697,0.39361757040023804,0.10250463336706161,0.1729031801223755,0.42403876781463623,0.13718239963054657,0.2947145700454712,0.4155683219432831,0.11600245287021001,0.22073376178741455,0.4110748867193858
29_58_r2_d0,HongKong,0.05171367898583412,0.029069913551211357,0.5378892421722412,0.058595526963472366,0.06982441991567612,0.5192845463752747,0.06246257945895195,0.10907872766256332,0.5770025849342346,0.057590595136086144,0.06932435370981693,0.5447254578272501
62_45_r0_d0,Orlando,0.32346615195274353,0.37945103645324707,0.2898576855659485,0.28909698128700256,0.27445998787879944,0.42061153054237366,0.3173923194408417,0.3352687656879425,0.4180435538291931,0.30998515089352924,0.32972659667332965,0.37617092331250507
62_61_r0_d1,Chicago,0.11842522770166397,0.313346266746521,0.30390751361846924,0.04765567183494568,0.12776170670986176,0.35374099016189575,0.08040106296539307,0.16480112075805664,0.34112608432769775,0.08216065416733424,0.2019696980714798,0.33292486270268756
32_45_r0_d1,Stockholm,0.050926439464092255,0.05187094211578369,0.3955659568309784,0.05846450477838516,0.0,0.433799684047699,0.04118632525205612,0.01667638309299946,0.44951969385147095,0.05019242316484451,0.022849108402927715,0.4262951115767161
55_31_r0_d1,Kinshasa,0.08118126541376114,0.07598794251680374,0.3552354872226715,0.08342143148183823,0.09336458891630173,0.35015273094177246,0.06434103846549988,0.024990754202008247,0.3686586022377014,0.07631457845369975,0.06478109521170457,0.35801560680071515
17_26_r0_d0,Kinshasa,0.11698079109191895,0.08448018878698349,0.3251502215862274,0.12155259400606155,0.11140767484903336,0.31305843591690063,0.09857602417469025,0.05451437830924988,0.24216382205486298,0.11236980309089024,0.08346741398175557,0.293457493185997
21_75_r0_d0,Singapore,0.04736727476119995,0.1494310051202774,0.41836971044540405,0.07475579530000687,0.2008056640625,0.43002980947494507,0.05511193722486496,0.1285305619239807,0.4249938428401947,0.059078335762023926,0.15958907703558603,0.4244644542535146
28_59_r1_d2,Stockholm,0.1991310864686966,0.3929321765899658,0.3083491623401642,0.22780443727970123,0.3885316550731659,0.35307008028030396,0.15614570677280426,0.3334878981113434,0.3617842495441437,0.19436041017373404,0.3716505765914917,0.3410678307215373
19_61_r0_d2,Munich,0.06264350563287735,0.0,0.4730629026889801,0.05770998075604439,0.0,0.48807206749916077,0.05638561025261879,0.03562385216355324,0.5200890898704529,0.05891303221384684,0.01187461738785108,0.49374135335286456
10_64_r1_d1,Singapore,0.08701151609420776,0.19879285991191864,0.40900811553001404,0.04898378625512123,0.12043818831443787,0.3972015082836151,0.07304146885871887,0.2374138981103897,0.3955233693122864,0.06967892373601596,0.18554831544558206,0.4005776643753052
40_72_r0_d0,SaoPaulo,0.02094523049890995,0.0,0.34176239371299744,0.04326088726520538,0.05737004056572914,0.34260302782058716,0.027432139962911606,0.02132396399974823,0.3227289915084839,0.03054608590900898,0.026231334855159123,0.3356981376806895
101_53_r0_d1,Orlando,0.10338950902223587,0.06587030738592148,0.3761243224143982,0.09996005892753601,0.1270480901002884,0.4271754324436188,0.08686643838882446,0.10224144905805588,0.42506012320518494,0.09673866877953212,0.09838661551475525,0.40945329268773395
66_17_r0_d1,Chicago,0.17510460317134857,0.0,0.35892224311828613,0.047392066568136215,0.1372702568769455,0.34255945682525635,0.14982272684574127,0.2703644037246704,0.3417942523956299,0.12410646552840869,0.13587822020053864,0.3477586507797241
17_57_r1_d0,Singapore,0.03149505704641342,0.0,0.4847891628742218,0.049542590975761414,0.09527216106653214,0.4873492419719696,0.0262377317994833,0.04741600528359413,0.46192771196365356,0.03575845994055271,0.047562722116708755,0.478022038936615
25_12_r1_d0,Kigali,0.07223829627037048,0.05728631094098091,0.2641296982765198,0.08528333157300949,0.11183621734380722,0.28469139337539673,0.08691317588090897,0.058247435837984085,0.28174445033073425,0.08147826790809631,0.07578998804092407,0.2768551806608836
44_13_r0_d1,Munich,0.10620035976171494,0.2872386574745178,0.3089621663093567,0.08755289763212204,0.2154020220041275,0.29691165685653687,0.09944180399179459,0.2348625659942627,0.3485114276409149,0.09773168712854385,0.24583441515763602,0.31812841693560284
27_43_r0_d2,Munich,0.07198722660541534,0.17688800394535065,0.3422623574733734,0.08494050055742264,0.16277746856212616,0.3973374366760254,0.06276243180036545,0.11556579917669296,0.399783730506897,0.07323005298773448,0.15174375722805658,0.37979450821876526
41_38_r0_d1,Kinshasa,0.1109403520822525,0.148789644241333,0.2867022752761841,0.12036395072937012,0.1628815084695816,0.25946569442749023,0.09901953488588333,0.12880758941173553,0.28812822699546814,0.11010794589916865,0.1468262473742167,0.2780987322330475
15_41_r0_d0,Munich,0.32461073994636536,0.44964325428009033,0.39780116081237793,0.29084351658821106,0.13119058310985565,0.5239492058753967,0.29690858721733093,0.23576438426971436,0.5175654888153076,0.30412094791730243,0.2721994072198868,0.4797719518343608
39_27_r0_d0,Kigali,0.3002574145793915,0.21254222095012665,0.4180435836315155,0.3114014267921448,0.126046285033226,0.39527755975723267,0.30746349692344666,0.16603557765483856,0.39977532625198364,0.3063741127649943,0.16820802787939707,0.40436548988024396
36_11_r1_d0,Kigali,0.08164980262517929,0.08872846513986588,0.33159035444259644,0.1381320357322693,0.17905323207378387,0.32397356629371643,0.07599270343780518,0.07303334027528763,0.3353079557418823,0.09859151393175125,0.11360501249631245,0.33029062549273175
38_36_r1_d0,Kinshasa,0.06478342413902283,0.05806949734687805,0.3289801776409149,0.07932057976722717,0.09263322502374649,0.4008117914199829,0.06403222680091858,0.07635586708784103,0.38367143273353577,0.0693787435690562,0.0756861964861552,0.3711544672648112
74_66_r0_d0,Orlando,0.1308712661266327,0.018058858811855316,0.47113800048828125,0.13912366330623627,0.0,0.5167021751403809,0.1768076866865158,0.174013152718544,0.512503981590271,0.14893420537312826,0.06402400384346645,0.5001147190729777
43_14_r0_d0,Orlando,0.46011024713516235,0.7916905283927917,0.41343799233436584,0.3507542908191681,0.6348133683204651,0.5183131694793701,0.33955368399620056,0.618041455745697,0.5129725337028503,0.383472740650177,0.681515117486318,0.48157456517219543
17_43_r1_d2,Stockholm,0.0829627588391304,0.12128796428442001,0.41560298204421997,0.08034959435462952,0.15335869789123535,0.4205164909362793,0.08493276685476303,0.15558384358882904,0.4006017744541168,0.08274837334950765,0.14341016858816147,0.4122404158115387
